"ENSG","cluster_membership","benign.mut","pathogenic.mut"
"ENSG00000119335",4,0,0
"ENSG00000119335",5,0,0
"ENSG00000119335",6,0,0
"ENSG00000119335",7,0,0
"ENSG00000119335",8,0,0
"ENSG00000119383",1,0,0
"ENSG00000119383",2,0,0
"ENSG00000119383",3,0,0
"ENSG00000119383",4,0,0
"ENSG00000119383",5,0,0
"ENSG00000119383",6,0,0
"ENSG00000119383",7,0,0
"ENSG00000119383",8,0,0
"ENSG00000119383",9,0,0
"ENSG00000119383",10,0,0
"ENSG00000119396",1,0,0
"ENSG00000119396",2,0,0
"ENSG00000119411",1,0,0
"ENSG00000119411",2,0,0
"ENSG00000119421",1,0,0
"ENSG00000119421",2,0,1
"ENSG00000119421",3,0,0
"ENSG00000119421",4,0,0
"ENSG00000119421",5,0,0
"ENSG00000119421",6,0,0
"ENSG00000119421",7,0,0
"ENSG00000119431",1,0,0
"ENSG00000119431",2,0,0
"ENSG00000119431",3,0,0
"ENSG00000119431",4,0,0
"ENSG00000119446",1,0,0
"ENSG00000119446",2,0,0
"ENSG00000119446",3,0,0
"ENSG00000119446",4,0,0
"ENSG00000119457",1,0,0
"ENSG00000119457",2,0,0
"ENSG00000119523",1,10,2
"ENSG00000119523",2,3,0
"ENSG00000119537",1,3,0
"ENSG00000119537",2,0,0
"ENSG00000119541",1,0,0
"ENSG00000119541",2,0,0
"ENSG00000119541",3,0,0
"ENSG00000119541",4,0,0
"ENSG00000119608",1,0,0
"ENSG00000119608",2,0,0
"ENSG00000119608",3,0,0
"ENSG00000119608",4,0,0
"ENSG00000119608",5,0,0
"ENSG00000119608",6,0,0
"ENSG00000119608",7,0,0
"ENSG00000119616",1,0,0
"ENSG00000119616",2,0,0
"ENSG00000119616",3,0,0
"ENSG00000119616",4,0,0
"ENSG00000119636",1,0,0
"ENSG00000119636",2,0,0
"ENSG00000119636",3,0,0
"ENSG00000119636",4,0,0
"ENSG00000119636",5,0,0
"ENSG00000119636",6,0,0
"ENSG00000119640",1,0,0
"ENSG00000119640",2,0,0
"ENSG00000119661",1,3,0
"ENSG00000119661",2,1,0
"ENSG00000119661",3,0,0
"ENSG00000119661",4,0,0
"ENSG00000119661",5,0,0
"ENSG00000119661",6,0,0
"ENSG00000119661",7,2,0
"ENSG00000119689",1,0,0
"ENSG00000119689",2,0,0
"ENSG00000119699",1,4,0
"ENSG00000119699",2,10,5
"ENSG00000119699",3,1,1
"ENSG00000119699",4,1,3
"ENSG00000119699",5,2,0
"ENSG00000119699",6,3,1
"ENSG00000119699",7,3,0
"ENSG00000119699",8,5,0
"ENSG00000119699",9,1,0
"ENSG00000119699",10,2,1
"ENSG00000119699",11,1,1
"ENSG00000119699",12,3,0
"ENSG00000119699",13,2,2
"ENSG00000119699",14,0,1
"ENSG00000119699",15,0,0
"ENSG00000119705",1,0,0
"ENSG00000119705",2,0,0
"ENSG00000119705",3,0,0
"ENSG00000119711",1,4,0
"ENSG00000119711",2,1,0
"ENSG00000119711",3,3,0
"ENSG00000119711",4,0,0
"ENSG00000119711",5,3,0
"ENSG00000119711",6,0,0
"ENSG00000119711",7,0,0
"ENSG00000119711",8,1,1
"ENSG00000119711",9,0,0
"ENSG00000119711",10,0,0
"ENSG00000119711",11,1,0
"ENSG00000119711",12,0,0
"ENSG00000119714",1,1,0
"ENSG00000119714",2,0,0
"ENSG00000119714",3,0,1
"ENSG00000119714",4,0,0
"ENSG00000119714",5,0,0
"ENSG00000119714",6,0,0
"ENSG00000119714",7,0,0
"ENSG00000119714",8,0,0
"ENSG00000119714",9,0,0
"ENSG00000119715",1,10,5
"ENSG00000119715",2,1,0
"ENSG00000119715",3,1,0
"ENSG00000119718",1,1,0
"ENSG00000119718",2,0,0
"ENSG00000119718",3,0,1
"ENSG00000119718",4,0,0
"ENSG00000119718",5,1,0
"ENSG00000119718",6,0,0
"ENSG00000119718",7,0,0
"ENSG00000119723",1,2,0
"ENSG00000119723",2,0,0
"ENSG00000119723",3,0,0
"ENSG00000119723",4,1,0
"ENSG00000119723",5,1,0
"ENSG00000119723",6,1,0
"ENSG00000119723",7,1,0
"ENSG00000119723",8,0,0
"ENSG00000119723",9,1,0
"ENSG00000119729",1,0,0
"ENSG00000119729",2,0,0
"ENSG00000119729",3,0,0
"ENSG00000119729",4,0,0
"ENSG00000119729",5,0,0
"ENSG00000119729",6,0,0
"ENSG00000119729",7,0,0
"ENSG00000119729",8,0,0
"ENSG00000119729",9,0,0
"ENSG00000119729",10,0,0
"ENSG00000119737",1,0,0
"ENSG00000119737",2,0,0
"ENSG00000119737",3,0,0
"ENSG00000119737",4,0,0
"ENSG00000119737",5,0,0
"ENSG00000119737",6,0,0
"ENSG00000119737",7,0,0
"ENSG00000119782",1,0,0
"ENSG00000119782",2,0,0
"ENSG00000119782",3,0,0
"ENSG00000119782",4,0,0
"ENSG00000119782",5,0,0
"ENSG00000119782",6,0,0
"ENSG00000119787",1,0,0
"ENSG00000119787",2,0,0
"ENSG00000119787",3,0,0
"ENSG00000119787",4,0,0
"ENSG00000119787",5,0,0
"ENSG00000119787",6,0,0
"ENSG00000119787",7,0,0
"ENSG00000119801",1,0,0
"ENSG00000119801",2,0,0
"ENSG00000119801",3,0,0
"ENSG00000119801",4,0,0
"ENSG00000119801",5,0,0
"ENSG00000119820",1,0,0
"ENSG00000119820",2,0,0
"ENSG00000119820",3,0,0
"ENSG00000119820",4,0,0
"ENSG00000119820",5,0,0
"ENSG00000119820",6,0,0
"ENSG00000119862",1,0,0
"ENSG00000119862",2,0,0
"ENSG00000119899",1,19,10
"ENSG00000119899",2,4,0
"ENSG00000119899",3,1,1
"ENSG00000119913",1,0,0
"ENSG00000119913",2,0,0
"ENSG00000119913",3,0,0
"ENSG00000119913",4,0,0
"ENSG00000119913",5,0,0
"ENSG00000119913",6,0,0
"ENSG00000119913",7,0,0
"ENSG00000119913",8,0,0
"ENSG00000119913",9,0,0
"ENSG00000119913",10,0,0
"ENSG00000119915",1,0,0
"ENSG00000119915",2,0,0
"ENSG00000119915",3,0,0
"ENSG00000119915",4,0,0
"ENSG00000119915",5,0,0
"ENSG00000119915",6,0,0
"ENSG00000119917",1,0,0
"ENSG00000119917",2,0,0
"ENSG00000119917",3,0,0
"ENSG00000119917",4,0,0
"ENSG00000119938",1,0,1
"ENSG00000119938",2,0,0
"ENSG00000119938",3,0,0
"ENSG00000119938",4,0,0
"ENSG00000119938",5,0,0
"ENSG00000119953",1,0,0
"ENSG00000119953",2,0,0
"ENSG00000119953",3,0,0
"ENSG00000119969",1,0,0
"ENSG00000119969",2,1,0
"ENSG00000119969",3,0,0
"ENSG00000119969",4,0,0
"ENSG00000119969",5,0,0
"ENSG00000119969",6,0,0
"ENSG00000119969",7,0,0
"ENSG00000119969",8,0,0
"ENSG00000119969",9,0,0
"ENSG00000119969",10,0,0
"ENSG00000119969",11,0,0
"ENSG00000119969",12,0,0
"ENSG00000119969",13,0,0
"ENSG00000119969",14,0,0
"ENSG00000119969",15,0,0
"ENSG00000119973",1,0,0
"ENSG00000119973",2,0,0
"ENSG00000119973",3,0,0
"ENSG00000119973",4,0,0
"ENSG00000119973",5,0,0
"ENSG00000119973",6,0,0
"ENSG00000119973",7,0,0
"ENSG00000119973",8,0,0
"ENSG00000119977",1,4,1
"ENSG00000119977",2,7,0
"ENSG00000119977",3,1,1
"ENSG00000119977",4,0,6
"ENSG00000119979",1,0,0
"ENSG00000119979",2,0,0
"ENSG00000119979",3,0,0
"ENSG00000119979",4,0,0
"ENSG00000120029",1,0,0
"ENSG00000120029",2,0,0
"ENSG00000120029",3,0,0
"ENSG00000120029",4,0,0
"ENSG00000120029",5,0,0
"ENSG00000120049",1,0,0
"ENSG00000120049",2,0,0
"ENSG00000120049",3,0,0
"ENSG00000120049",4,0,0
"ENSG00000120049",5,0,0
"ENSG00000120053",1,0,0
"ENSG00000120053",2,0,0
"ENSG00000120053",3,0,0
"ENSG00000120053",4,0,0
"ENSG00000120053",5,0,0
"ENSG00000120053",6,0,0
"ENSG00000120053",7,0,0
"ENSG00000120057",1,0,0
"ENSG00000120057",2,0,0
"ENSG00000120057",3,0,0
"ENSG00000120057",4,0,0
"ENSG00000120063",1,0,0
"ENSG00000120063",2,0,0
"ENSG00000120063",3,0,0
"ENSG00000120063",4,0,0
"ENSG00000120063",5,0,0
"ENSG00000120063",6,0,0
"ENSG00000120063",7,0,0
"ENSG00000120068",1,0,0
"ENSG00000120068",2,0,0
"ENSG00000120075",1,0,0
"ENSG00000120075",2,0,0
"ENSG00000120093",1,0,0
"ENSG00000120093",2,0,0
"ENSG00000120093",3,0,0
"ENSG00000120093",4,0,0
"ENSG00000120094",1,0,1
"ENSG00000120094",2,0,0
"ENSG00000120129",1,0,0
"ENSG00000120129",2,0,0
"ENSG00000120129",3,0,0
"ENSG00000120129",4,0,0
"ENSG00000120129",5,0,0
"ENSG00000120129",6,0,0
"ENSG00000120137",1,0,0
"ENSG00000120137",2,0,0
"ENSG00000120137",3,0,0
"ENSG00000120137",4,0,0
"ENSG00000120137",5,0,0
"ENSG00000120137",6,0,0
"ENSG00000120137",7,0,0
"ENSG00000120137",8,0,0
"ENSG00000120137",9,0,0
"ENSG00000120137",10,0,0
"ENSG00000120137",11,0,0
"ENSG00000120137",12,0,0
"ENSG00000120137",13,0,0
"ENSG00000120137",14,0,0
"ENSG00000120137",15,0,0
"ENSG00000120137",16,0,0
"ENSG00000120137",17,0,0
"ENSG00000120137",18,0,0
"ENSG00000120149",1,3,0
"ENSG00000120149",2,1,1
"ENSG00000120149",3,0,0
"ENSG00000120158",1,0,0
"ENSG00000120158",2,0,0
"ENSG00000120158",3,0,0
"ENSG00000120158",4,0,0
"ENSG00000120158",5,0,0
"ENSG00000120162",1,0,0
"ENSG00000120162",2,0,0
"ENSG00000120162",3,0,0
"ENSG00000120211",1,0,0
"ENSG00000120211",2,0,0
"ENSG00000120211",3,0,0
"ENSG00000120211",4,0,0
"ENSG00000120211",5,0,0
"ENSG00000120215",1,0,0
"ENSG00000120215",2,0,0
"ENSG00000120215",3,0,0
"ENSG00000120215",4,0,0
"ENSG00000120217",1,0,0
"ENSG00000120217",2,0,0
"ENSG00000120217",3,0,0
"ENSG00000120217",4,0,0
"ENSG00000120235",1,0,0
"ENSG00000120235",2,0,0
"ENSG00000120235",3,0,0
"ENSG00000120235",4,0,0
"ENSG00000120242",1,0,0
"ENSG00000120242",2,0,0
"ENSG00000120242",3,0,0
"ENSG00000120242",4,0,0
"ENSG00000120242",5,0,0
"ENSG00000120253",1,0,0
"ENSG00000120253",2,0,0
"ENSG00000120253",3,0,0
"ENSG00000120253",4,0,0
"ENSG00000120254",1,0,0
"ENSG00000120254",2,0,0
"ENSG00000120254",3,0,0
"ENSG00000120256",1,0,0
"ENSG00000120256",2,0,0
"ENSG00000120256",3,0,0
"ENSG00000120265",1,0,0
"ENSG00000120265",2,0,0
"ENSG00000120314",1,0,0
"ENSG00000120314",2,0,0
"ENSG00000120314",3,0,0
"ENSG00000120329",1,0,0
"ENSG00000120329",2,0,0
"ENSG00000120329",3,0,0
"ENSG00000120329",4,0,0
"ENSG00000120333",1,0,0
"ENSG00000120333",2,0,0
"ENSG00000120334",1,0,0
"ENSG00000120334",2,0,0
"ENSG00000120334",3,0,0
"ENSG00000120334",4,0,0
"ENSG00000120334",5,0,0
"ENSG00000120436",1,0,0
"ENSG00000120436",2,0,0
"ENSG00000120436",3,0,0
"ENSG00000120436",4,0,0
"ENSG00000120437",1,0,0
"ENSG00000120437",2,0,0
"ENSG00000120437",3,0,0
"ENSG00000120437",4,1,0
"ENSG00000120437",5,0,0
"ENSG00000120437",6,0,0
"ENSG00000120437",7,0,0
"ENSG00000120437",8,0,0
"ENSG00000120437",9,0,0
"ENSG00000120438",1,0,0
"ENSG00000120438",2,0,0
"ENSG00000120438",3,0,0
"ENSG00000120438",4,0,0
"ENSG00000120438",5,0,0
"ENSG00000120438",6,0,0
"ENSG00000120438",7,0,0
"ENSG00000120438",8,0,0
"ENSG00000120438",9,0,0
"ENSG00000120451",1,0,0
"ENSG00000120451",2,0,0
"ENSG00000120451",3,0,0
"ENSG00000120451",4,0,0
"ENSG00000120451",5,1,0
"ENSG00000120451",6,0,0
"ENSG00000120451",7,0,0
"ENSG00000120451",8,0,0
"ENSG00000120457",1,1,4
"ENSG00000120457",2,7,9
"ENSG00000120457",3,3,3
"ENSG00000120457",4,2,2
"ENSG00000120457",5,1,0
"ENSG00000120519",1,1,0
"ENSG00000120519",2,1,0
"ENSG00000120519",3,0,0
"ENSG00000120519",4,0,0
"ENSG00000120519",5,0,0
"ENSG00000120519",6,0,0
"ENSG00000120519",7,0,0
"ENSG00000120519",8,0,0
"ENSG00000120533",1,0,0
"ENSG00000120533",2,0,0
"ENSG00000120533",3,0,0
"ENSG00000120533",4,0,0
"ENSG00000120563",1,0,0
"ENSG00000120563",2,0,0
"ENSG00000120594",1,0,0
"ENSG00000120594",2,0,0
"ENSG00000120656",1,0,0
"ENSG00000120656",2,0,0
"ENSG00000120659",1,1,0
"ENSG00000120659",2,0,3
"ENSG00000120659",3,0,1
"ENSG00000120659",4,4,0
"ENSG00000120662",1,0,0
"ENSG00000120662",2,0,0
"ENSG00000120662",3,0,0
"ENSG00000120662",4,0,0
"ENSG00000120662",5,0,0
"ENSG00000120675",1,0,0
"ENSG00000120675",2,0,0
"ENSG00000120675",3,0,0
"ENSG00000120675",4,0,0
"ENSG00000120688",1,0,0
"ENSG00000120688",2,0,0
"ENSG00000120688",3,0,0
"ENSG00000120688",4,0,0
"ENSG00000120693",1,1,0
"ENSG00000120693",2,1,2
"ENSG00000120693",3,4,1
"ENSG00000120694",1,0,0
"ENSG00000120694",2,0,0
"ENSG00000120694",3,0,0
"ENSG00000120694",4,0,0
"ENSG00000120694",5,0,0
"ENSG00000120694",6,0,0
"ENSG00000120694",7,0,0
"ENSG00000120694",8,0,0
"ENSG00000120694",9,0,0
"ENSG00000120694",10,0,0
"ENSG00000120694",11,1,0
"ENSG00000120694",12,0,0
"ENSG00000120694",13,0,0
"ENSG00000120694",14,0,0
"ENSG00000120694",15,0,0
"ENSG00000120696",1,0,0
"ENSG00000120696",2,0,0
"ENSG00000120696",3,0,0
"ENSG00000120697",1,0,0
"ENSG00000120697",2,0,0
"ENSG00000120697",3,0,0
"ENSG00000120697",4,0,0
"ENSG00000120697",5,0,0
"ENSG00000120697",6,0,0
"ENSG00000120699",1,0,0
"ENSG00000120699",2,0,0
"ENSG00000120699",3,0,0
"ENSG00000120699",4,0,0
"ENSG00000120699",5,0,0
"ENSG00000120699",6,0,0
"ENSG00000120705",1,0,0
"ENSG00000120705",2,0,0
"ENSG00000120705",3,0,0
"ENSG00000120705",4,0,0
"ENSG00000120725",1,21,4
"ENSG00000120725",2,4,1
"ENSG00000120725",3,2,0
"ENSG00000120725",4,2,0
"ENSG00000120742",1,0,0
"ENSG00000120742",2,0,0
"ENSG00000120756",1,0,0
"ENSG00000120756",2,0,0
"ENSG00000120756",3,0,0
"ENSG00000120756",4,0,0
"ENSG00000120756",5,0,0
"ENSG00000120756",6,0,0
"ENSG00000120756",7,0,0
"ENSG00000120798",1,0,0
"ENSG00000120798",2,0,0
"ENSG00000120798",3,0,0
"ENSG00000120798",4,0,0
"ENSG00000120805",1,0,0
"ENSG00000120805",2,0,0
"ENSG00000120805",3,0,0
"ENSG00000120805",4,0,0
"ENSG00000120805",5,0,0
"ENSG00000120805",6,0,0
"ENSG00000120805",7,0,0
"ENSG00000120805",8,0,0
"ENSG00000120820",1,0,0
"ENSG00000120820",2,0,0
"ENSG00000120820",3,0,0
"ENSG00000120820",4,0,0
"ENSG00000120820",5,0,0
"ENSG00000120820",6,0,0
"ENSG00000120833",1,0,0
"ENSG00000120833",2,0,0
"ENSG00000120860",1,0,0
"ENSG00000120860",2,0,0
"ENSG00000120860",3,0,0
"ENSG00000120889",1,0,0
"ENSG00000120889",2,0,0
"ENSG00000120889",3,0,0
"ENSG00000120889",4,0,0
"ENSG00000120889",5,0,0
"ENSG00000120907",1,0,0
"ENSG00000120907",2,0,0
"ENSG00000120948",1,0,0
"ENSG00000120948",2,2,0
"ENSG00000120948",3,2,2
"ENSG00000120948",4,1,12
"ENSG00000120948",5,2,2
"ENSG00000120948",6,0,0
"ENSG00000120952",1,1,0
"ENSG00000120952",2,0,0
"ENSG00000120952",3,0,0
"ENSG00000120952",4,0,0
"ENSG00000120952",5,0,0
"ENSG00000120963",1,0,0
"ENSG00000120963",2,0,0
"ENSG00000120992",1,0,0
"ENSG00000120992",2,0,0
"ENSG00000121022",1,0,0
"ENSG00000121022",2,0,0
"ENSG00000121022",3,0,0
"ENSG00000121022",4,0,0
"ENSG00000121022",5,0,0
"ENSG00000121022",6,0,0
"ENSG00000121039",1,0,0
"ENSG00000121039",2,0,0
"ENSG00000121039",3,0,0
"ENSG00000121039",4,0,0
"ENSG00000121039",5,0,0
"ENSG00000121053",1,0,0
"ENSG00000121053",2,0,0
"ENSG00000121053",3,0,0
"ENSG00000121053",4,0,0
"ENSG00000121053",5,0,0
"ENSG00000121053",6,0,0
"ENSG00000121053",7,0,0
"ENSG00000121053",8,0,0
"ENSG00000121053",9,0,0
"ENSG00000121053",10,0,0
"ENSG00000121053",11,0,0
"ENSG00000121053",12,0,0
"ENSG00000121053",13,0,0
"ENSG00000121053",14,0,0
"ENSG00000121053",15,0,0
"ENSG00000121053",16,0,0
"ENSG00000121053",17,0,0
"ENSG00000121060",1,0,0
"ENSG00000121060",2,0,0
"ENSG00000121060",3,0,0
"ENSG00000121060",4,0,0
"ENSG00000121060",5,0,0
"ENSG00000121060",6,0,0
"ENSG00000121060",7,0,0
"ENSG00000121060",8,0,0
"ENSG00000121060",9,0,0
"ENSG00000121060",10,0,0
"ENSG00000121060",11,0,0
"ENSG00000121060",12,0,0
"ENSG00000121064",1,0,0
"ENSG00000121064",2,0,0
"ENSG00000121067",1,0,1
"ENSG00000121067",2,0,0
"ENSG00000121067",3,2,0
"ENSG00000121067",4,0,1
"ENSG00000121067",5,0,0
"ENSG00000121067",6,1,0
"ENSG00000121067",7,0,0
"ENSG00000121067",8,0,0
"ENSG00000121067",9,0,0
"ENSG00000121073",1,0,0
"ENSG00000121073",2,0,0
"ENSG00000121152",1,0,0
"ENSG00000121152",2,0,0
"ENSG00000121152",3,0,0
"ENSG00000121152",4,0,0
"ENSG00000121152",5,0,0
"ENSG00000121152",6,0,0
"ENSG00000121152",7,0,0
"ENSG00000121152",8,0,0
"ENSG00000121152",9,0,0
"ENSG00000121152",10,0,0
"ENSG00000121152",11,0,0
"ENSG00000121207",1,0,0
"ENSG00000121207",2,0,2
"ENSG00000121207",3,0,0
"ENSG00000121207",4,0,2
"ENSG00000121207",5,0,0
"ENSG00000121207",6,1,0
"ENSG00000121236",1,0,0
"ENSG00000121236",2,0,0
"ENSG00000121236",3,0,0
"ENSG00000121236",4,0,0
"ENSG00000121236",5,0,0
"ENSG00000121236",6,0,0
"ENSG00000121236",7,0,0
"ENSG00000121310",1,0,0
"ENSG00000121310",2,0,0
"ENSG00000121314",1,0,0
"ENSG00000121314",2,0,0
"ENSG00000121314",3,0,0
"ENSG00000121314",4,0,0
"ENSG00000121314",5,0,0
"ENSG00000121314",6,0,0
"ENSG00000121316",1,0,0
"ENSG00000121316",2,0,0
"ENSG00000121316",3,0,0
"ENSG00000121316",4,0,0
"ENSG00000121316",5,0,0
"ENSG00000121316",6,0,0
"ENSG00000121316",7,0,0
"ENSG00000121316",8,0,0
"ENSG00000121316",9,0,0
"ENSG00000121318",1,0,0
"ENSG00000121318",2,0,0
"ENSG00000121318",3,0,0
"ENSG00000121318",4,0,0
"ENSG00000121318",5,0,0
"ENSG00000121318",6,0,0
"ENSG00000121350",1,0,0
"ENSG00000121350",2,0,0
"ENSG00000121350",3,1,0
"ENSG00000121350",4,0,0
"ENSG00000121350",5,0,0
"ENSG00000121350",6,1,0
"ENSG00000121350",7,1,0
"ENSG00000121350",8,0,0
"ENSG00000121350",9,0,0
"ENSG00000121350",10,0,0
"ENSG00000121350",11,0,0
"ENSG00000121350",12,0,0
"ENSG00000121350",13,0,0
"ENSG00000121350",14,0,0
"ENSG00000121350",15,0,0
"ENSG00000121350",16,0,0
"ENSG00000121361",1,9,10
"ENSG00000121361",2,1,0
"ENSG00000121377",1,0,0
"ENSG00000121377",2,0,0
"ENSG00000121377",3,0,0
"ENSG00000121377",4,0,0
"ENSG00000121377",5,0,0
"ENSG00000121381",1,0,0
"ENSG00000121381",2,0,0
"ENSG00000121381",3,0,0
"ENSG00000121381",4,0,0
"ENSG00000121381",5,0,0
"ENSG00000121381",6,0,0
"ENSG00000121381",7,0,0
"ENSG00000121381",8,0,0
"ENSG00000121381",9,0,0
"ENSG00000121381",10,0,0
"ENSG00000121388",1,0,0
"ENSG00000121388",2,0,0
"ENSG00000121388",3,0,0
"ENSG00000121481",1,0,0
"ENSG00000121481",2,0,0
"ENSG00000121481",3,0,0
"ENSG00000121481",4,0,0
"ENSG00000121481",5,0,0
"ENSG00000121552",1,0,0
"ENSG00000121552",2,0,1
"ENSG00000121577",1,0,0
"ENSG00000121577",2,0,0
"ENSG00000121577",3,0,0
"ENSG00000121577",4,0,0
"ENSG00000121577",5,0,0
"ENSG00000121577",6,0,0
"ENSG00000121577",7,0,0
"ENSG00000121578",1,0,0
"ENSG00000121578",2,0,0
"ENSG00000121579",1,0,0
"ENSG00000121579",2,0,0
"ENSG00000121594",1,0,0
"ENSG00000121594",2,0,0
"ENSG00000121594",3,0,0
"ENSG00000121594",4,0,0
"ENSG00000121594",5,0,0
"ENSG00000121594",6,0,0
"ENSG00000121594",7,0,0
"ENSG00000121644",1,0,0
"ENSG00000121644",2,0,0
"ENSG00000121671",1,0,0
"ENSG00000121671",2,0,0
"ENSG00000121671",3,0,0
"ENSG00000121671",4,0,0
"ENSG00000121671",5,0,0
"ENSG00000121671",6,0,0
"ENSG00000121671",7,0,0
"ENSG00000121671",8,0,0
"ENSG00000121671",9,0,0
"ENSG00000121671",10,0,0
"ENSG00000121671",11,0,0
"ENSG00000121671",12,0,0
"ENSG00000121671",13,0,0
"ENSG00000121671",14,0,0
"ENSG00000121671",15,0,0
"ENSG00000121680",1,1,9
"ENSG00000121680",2,2,5
"ENSG00000121691",1,0,1
"ENSG00000121691",2,0,0
"ENSG00000121749",1,0,0
"ENSG00000121749",2,0,0
"ENSG00000121749",3,0,0
"ENSG00000121749",4,0,0
"ENSG00000121749",5,0,0
"ENSG00000121749",6,0,0
"ENSG00000121749",7,0,0
"ENSG00000121749",8,0,0
"ENSG00000121749",9,0,0
"ENSG00000121764",1,0,0
"ENSG00000121764",2,0,0
"ENSG00000121769",1,0,0
"ENSG00000121769",2,0,0
"ENSG00000121769",3,0,0
"ENSG00000121769",4,0,0
"ENSG00000121769",5,0,0
"ENSG00000121769",6,0,0
"ENSG00000121769",7,1,0
"ENSG00000121769",8,0,0
"ENSG00000121775",1,0,0
"ENSG00000121775",2,0,0
"ENSG00000121775",3,0,0
"ENSG00000121775",4,0,0
"ENSG00000121775",5,0,0
"ENSG00000121775",6,0,0
"ENSG00000121775",7,0,0
"ENSG00000121775",8,0,0
"ENSG00000121775",9,0,0
"ENSG00000121797",1,0,0
"ENSG00000121797",2,0,0
"ENSG00000121797",3,0,0
"ENSG00000121797",4,0,0
"ENSG00000121797",5,0,0
"ENSG00000121797",6,0,0
"ENSG00000121797",7,0,0
"ENSG00000121807",1,1,0
"ENSG00000121807",2,0,0
"ENSG00000121848",1,0,0
"ENSG00000121848",2,0,0
"ENSG00000121848",3,0,0
"ENSG00000121848",4,0,0
"ENSG00000121848",5,0,0
"ENSG00000121851",1,0,0
"ENSG00000121851",2,0,0
"ENSG00000121851",3,0,0
"ENSG00000121851",4,0,0
"ENSG00000121851",5,0,0
"ENSG00000121851",6,0,0
"ENSG00000121851",7,0,0
"ENSG00000121853",1,4,2
"ENSG00000121853",2,0,1
"ENSG00000121858",1,0,0
"ENSG00000121858",2,0,0
"ENSG00000121858",3,0,0
"ENSG00000121858",4,0,0
"ENSG00000121858",5,0,0
"ENSG00000121897",1,9,5
"ENSG00000121897",2,8,0
"ENSG00000121897",3,5,2
"ENSG00000121905",1,3,0
"ENSG00000121905",2,0,0
"ENSG00000121905",3,0,0
"ENSG00000121905",4,0,0
"ENSG00000121905",5,0,0
"ENSG00000121905",6,0,1
"ENSG00000121964",1,0,0
"ENSG00000121964",2,0,0
"ENSG00000121966",1,5,3
"ENSG00000121966",2,0,0
"ENSG00000122026",1,0,0
"ENSG00000122026",2,0,0
"ENSG00000122026",3,0,0
"ENSG00000122033",1,0,0
"ENSG00000122033",2,0,0
"ENSG00000122033",3,0,0
"ENSG00000122033",4,0,0
"ENSG00000122034",1,0,0
"ENSG00000122034",2,0,0
"ENSG00000122034",3,0,0
"ENSG00000122034",4,0,0
"ENSG00000122034",5,0,0
"ENSG00000122034",6,0,0
"ENSG00000122034",7,0,0
"ENSG00000122034",8,0,0
"ENSG00000122034",9,0,0
"ENSG00000122035",1,0,0
"ENSG00000122035",2,0,0
"ENSG00000122035",3,0,0
"ENSG00000122035",4,0,0
"ENSG00000122035",5,0,0
"ENSG00000122035",6,0,0
"ENSG00000122035",7,0,0
"ENSG00000122035",8,0,0
"ENSG00000122042",1,0,0
"ENSG00000122042",2,0,0
"ENSG00000122042",3,0,0
"ENSG00000122085",1,0,0
"ENSG00000122085",2,0,0
"ENSG00000122085",3,0,0
"ENSG00000122133",1,0,0
"ENSG00000122133",2,0,0
"ENSG00000122133",3,0,0
"ENSG00000122133",4,0,0
"ENSG00000122140",1,1,0
"ENSG00000122140",2,0,0
"ENSG00000122176",1,0,0
"ENSG00000122176",2,0,0
"ENSG00000122176",3,0,0
"ENSG00000122176",4,0,0
"ENSG00000122176",5,0,0
"ENSG00000122180",1,0,0
"ENSG00000122180",2,0,0
"ENSG00000122180",3,0,0
"ENSG00000122223",1,0,0
"ENSG00000122223",2,0,0
"ENSG00000122223",3,0,0
"ENSG00000122223",4,0,0
"ENSG00000122223",5,0,0
"ENSG00000122223",6,0,0
"ENSG00000122223",7,0,0
"ENSG00000122223",8,0,0
"ENSG00000122223",9,0,0
"ENSG00000122223",10,0,0
"ENSG00000122223",11,0,1
"ENSG00000122223",12,0,0
"ENSG00000122224",1,0,0
"ENSG00000122224",2,0,0
"ENSG00000122254",1,0,0
"ENSG00000122254",2,0,0
"ENSG00000122254",3,0,0
"ENSG00000122254",4,0,0
"ENSG00000122254",5,0,0
"ENSG00000122254",6,0,0
"ENSG00000122254",7,0,0
"ENSG00000122254",8,0,0
"ENSG00000122335",1,7,5
"ENSG00000122335",2,6,0
"ENSG00000122335",3,1,0
"ENSG00000122335",4,2,0
"ENSG00000122335",5,1,2
"ENSG00000122359",1,0,0
"ENSG00000122359",2,0,0
"ENSG00000122359",3,0,0
"ENSG00000122375",1,0,0
"ENSG00000122375",2,0,0
"ENSG00000122375",3,0,0
"ENSG00000122375",4,0,0
"ENSG00000122378",1,0,0
"ENSG00000122378",2,0,0
"ENSG00000122378",3,0,0
"ENSG00000122378",4,0,0
"ENSG00000122378",5,0,0
"ENSG00000122378",6,0,0
"ENSG00000122378",7,0,0
"ENSG00000122378",8,0,0
"ENSG00000122390",1,0,0
"ENSG00000122390",2,0,0
"ENSG00000122390",3,0,0
"ENSG00000122390",4,0,0
"ENSG00000122390",5,0,0
"ENSG00000122390",6,0,0
"ENSG00000122406",1,5,7
"ENSG00000122406",2,3,0
"ENSG00000122406",3,1,0
"ENSG00000122406",4,3,0
"ENSG00000122417",1,0,0
"ENSG00000122417",2,0,0
"ENSG00000122417",3,0,0
"ENSG00000122417",4,0,0
"ENSG00000122417",5,0,0
