"ENSG","cluster_membership","cluster_size","n.mut","com_var_count","RVIS.domain"
"ENSG00000082556",3,55,23,2,-0.220552882133939
"ENSG00000082556",4,50,35,4,-0.475733329518965
"ENSG00000082556",5,35,20,2,-0.355609373689877
"ENSG00000082556",6,32,37,2,0.409709502612573
"ENSG00000082556",7,32,24,3,-0.57323787787031
"ENSG00000082556",8,24,18,2,-0.445647355209909
"ENSG00000082996",1,118,56,6,-0.325745635032067
"ENSG00000082996",2,83,38,2,0.454728547303854
"ENSG00000082996",3,53,25,0,0.66489757933428
"ENSG00000082996",4,45,25,2,-0.130515442739849
"ENSG00000082996",5,43,19,0,0.394780057921827
"ENSG00000082996",6,39,13,0,0.124665211069139
"ENSG00000083099",1,24,0,0,-0.460583167768167
"ENSG00000083099",2,21,0,0,-0.460583167768167
"ENSG00000083099",3,21,0,0,-0.460583167768167
"ENSG00000083123",1,187,103,4,2.58579970175544
"ENSG00000083123",2,133,72,2,1.98548244122304
"ENSG00000083123",3,72,46,6,-0.775940164426701
"ENSG00000083454",1,61,42,1,1.03252356239304
"ENSG00000083454",2,49,29,1,0.447263675180916
"ENSG00000083454",3,43,49,4,0.154528596259511
"ENSG00000083454",4,43,56,4,0.469660243605895
"ENSG00000083454",5,38,32,3,-0.213086419002147
"ENSG00000083454",6,37,28,4,-0.790869419675401
"ENSG00000083454",7,34,28,1,0.40224451027528
"ENSG00000083454",8,34,22,4,-1.06099176278904
"ENSG00000083454",9,26,10,0,-0.0103917812691428
"ENSG00000083454",10,24,6,0,-0.190467837967847
"ENSG00000083454",11,22,24,3,-0.57323787787031
"ENSG00000083454",12,21,21,2,-0.310590487546695
"ENSG00000083720",1,133,54,3,0.777329906654172
"ENSG00000083720",2,115,43,1,1.07754467668981
"ENSG00000083720",3,91,52,3,0.68729048872492
"ENSG00000083720",4,78,32,2,0.184615266239187
"ENSG00000083720",5,63,14,1,-0.228019704963745
"ENSG00000083720",6,40,22,3,-0.663276651904035
"ENSG00000083782",1,124,78,6,0.664672680117494
"ENSG00000083782",2,103,57,4,0.514679336127178
"ENSG00000083782",3,95,70,5,0.70222406918993
"ENSG00000083845",1,54,18,0,0.349760780468049
"ENSG00000083845",2,46,26,5,-1.27863430414781
"ENSG00000083845",3,40,14,1,-0.228019704963745
"ENSG00000083845",4,34,15,1,-0.183000828868226
"ENSG00000083937",1,176,106,9,0.732104359202637
"ENSG00000083937",2,37,19,1,-0.00292558414818434
"ENSG00000084070",1,104,49,4,0.154528596259511
"ENSG00000084070",2,64,23,1,0.177149651763023
"ENSG00000084070",3,63,31,1,0.537302265972768
"ENSG00000084070",4,57,21,0,0.484818844181075
"ENSG00000084070",5,37,10,0,-0.0103917812691428
"ENSG00000084070",6,37,12,1,-0.31805759435696
"ENSG00000084070",7,35,13,0,0.124665211069139
"ENSG00000084070",8,32,19,1,-0.00292558414818434
"ENSG00000084073",1,332,145,12,1.29480568935934
"ENSG00000084073",2,91,36,1,0.762400660719749
"ENSG00000084073",3,52,33,1,0.627341261221183
"ENSG00000084092",1,552,308,27,2.66859494178706
"ENSG00000084092",2,146,100,8,0.859694246839825
"ENSG00000084110",1,278,174,13,2.20285260928048
"ENSG00000084110",2,110,70,9,-0.888617371024804
"ENSG00000084110",3,89,65,6,0.0794239587043638
"ENSG00000084110",4,52,38,3,0.057025253752388
"ENSG00000084110",5,47,45,5,-0.423248749867404
"ENSG00000084110",6,45,32,2,0.184615266239187
"ENSG00000084110",7,36,18,3,-0.843355765607049
"ENSG00000084207",1,39,24,1,0.222168522903563
"ENSG00000084207",2,35,28,4,-0.790869419675401
"ENSG00000084207",3,33,29,2,0.0495592090913532
"ENSG00000084207",4,32,30,0,0.889998877215455
"ENSG00000084207",5,28,23,3,-0.618257206712901
"ENSG00000084207",6,24,10,3,-1.20352215353007
"ENSG00000084444",1,545,370,29,4.66677221566957
"ENSG00000084444",2,77,47,2,0.859904817033535
"ENSG00000084623",1,55,26,2,-0.0854967641201465
"ENSG00000084623",2,48,23,0,0.574857995391797
"ENSG00000084623",3,43,16,0,0.259722414550911
"ENSG00000084623",4,40,22,0,0.529838369931269
"ENSG00000084623",5,33,6,0,-0.190467837967847
"ENSG00000084623",6,30,15,1,-0.183000828868226
"ENSG00000084623",7,28,11,0,0.0346272068365709
"ENSG00000084623",8,28,12,2,-0.715763583638591
"ENSG00000084628",1,63,36,3,-0.0330119230585375
"ENSG00000084628",2,56,11,1,-0.363076624598686
"ENSG00000084628",3,43,17,4,-1.28609912878156
"ENSG00000084628",4,24,6,1,-0.588172970144474
"ENSG00000084628",5,21,0,0,-0.460583167768167
"ENSG00000084733",1,166,35,2,0.319671636062692
"ENSG00000084733",2,34,9,1,-0.453114898532862
"ENSG00000084764",1,133,38,2,0.454728547303854
"ENSG00000084764",2,77,48,3,0.507213137172171
"ENSG00000084764",3,45,15,0,0.214703309143222
"ENSG00000084764",4,26,10,0,-0.0103917812691428
"ENSG00000085063",1,22,17,2,-0.490666467530978
"ENSG00000085117",1,187,156,23,-2.58579592854863
"ENSG00000085117",2,41,30,3,-0.303123873683491
"ENSG00000085117",3,39,31,3,-0.25810512205716
"ENSG00000085377",1,282,144,9,2.44306786927198
"ENSG00000085377",2,162,59,2,1.4001613014642
"ENSG00000085377",3,87,59,4,0.604717820209257
"ENSG00000085377",4,74,24,2,-0.1755341459205
"ENSG00000085377",5,53,25,1,0.267187435853049
"ENSG00000085377",6,52,29,1,0.447263675180916
"ENSG00000085415",1,347,157,11,2.23289190928004
"ENSG00000085415",2,74,42,2,0.634805666529326
"ENSG00000085449",1,193,113,8,1.44498130854375
"ENSG00000085449",2,57,27,1,0.357225421066847
"ENSG00000085449",3,36,27,5,-1.23361235447568
"ENSG00000085449",4,32,11,0,0.0346272068365709
"ENSG00000085449",5,25,6,0,-0.190467837967847
"ENSG00000085449",6,24,14,0,0.169684244139982
"ENSG00000085449",7,24,15,0,0.214703309143222
"ENSG00000085514",1,178,122,8,1.85020584948016
"ENSG00000085514",2,125,82,7,0.447043721268308
"ENSG00000085662",1,76,50,7,-0.993580258710322
"ENSG00000085662",2,57,26,1,0.312206399083466
"ENSG00000085662",3,48,22,2,-0.265571659852034
"ENSG00000085662",4,44,24,4,-0.97095027343702
"ENSG00000085662",5,37,24,1,0.222168522903563
"ENSG00000085662",6,28,19,2,-0.400628326753591
"ENSG00000085662",7,26,18,0,0.349760780468049
"ENSG00000085741",1,82,56,5,0.0719575954881552
"ENSG00000085741",2,81,62,4,0.739776421017522
"ENSG00000085741",3,70,64,6,0.0344051681285922
"ENSG00000085741",4,47,27,8,-2.42694177650461
"ENSG00000085741",5,40,9,1,-0.453114898532862
"ENSG00000085741",6,34,11,1,-0.363076624598686
"ENSG00000085831",1,135,61,3,1.09247292226347
"ENSG00000085831",2,110,35,3,-0.0780305165465711
"ENSG00000085831",3,108,65,4,0.874836274792257
"ENSG00000085831",4,86,38,4,-0.34067651751046
"ENSG00000085831",5,79,29,1,0.447263675180916
"ENSG00000085831",6,63,19,5,-1.59379516447731
"ENSG00000085831",7,32,17,0,0.304741568835141
"ENSG00000085871",1,126,95,6,1.43003270923489
"ENSG00000085871",2,21,17,1,-0.0929631715196007
"ENSG00000086061",1,84,22,0,0.529838369931269
"ENSG00000086061",2,61,41,1,0.987502642414688
"ENSG00000086061",3,54,30,0,0.889998877215455
"ENSG00000086061",4,52,15,0,0.214703309143222
"ENSG00000086061",5,45,23,3,-0.618257206712901
"ENSG00000086061",6,36,10,0,-0.0103917812691428
"ENSG00000086061",7,35,20,0,0.439799409668728
"ENSG00000086061",8,30,13,1,-0.273038623969326
"ENSG00000086065",1,181,78,3,1.85786795159354
"ENSG00000086065",2,38,17,0,0.304741568835141
"ENSG00000086159",1,74,68,6,0.214480453997723
"ENSG00000086159",2,42,23,3,-0.618257206712901
"ENSG00000086159",3,41,38,5,-0.738384366839367
"ENSG00000086159",4,39,22,0,0.529838369931269
"ENSG00000086159",5,27,22,2,-0.265571659852034
"ENSG00000086159",6,24,28,4,-0.790869419675401
"ENSG00000086189",1,125,69,1,2.24818961987679
"ENSG00000086189",2,70,39,1,0.897461351517959
"ENSG00000086189",3,57,26,2,-0.0854967641201465
"ENSG00000086189",4,32,25,1,0.267187435853049
"ENSG00000086189",5,29,17,2,-0.490666467530978
"ENSG00000086205",1,104,24,3,-0.57323787787031
"ENSG00000086205",2,101,29,3,-0.348142682353051
"ENSG00000086205",3,85,25,2,-0.130515442739849
"ENSG00000086205",4,73,15,2,-0.580704977656344
"ENSG00000086205",5,55,13,1,-0.273038623969326
"ENSG00000086205",6,53,24,6,-1.76643146203261
"ENSG00000086205",7,52,26,1,0.312206399083466
"ENSG00000086205",8,52,21,4,-1.10601280274065
"ENSG00000086205",9,52,32,3,-0.213086419002147
"ENSG00000086205",10,43,1,0,-0.415563778864411
"ENSG00000086205",11,32,20,0,0.439799409668728
"ENSG00000086205",12,25,9,1,-0.453114898532862
"ENSG00000086205",13,23,13,2,-0.670743924908566
"ENSG00000086288",1,320,200,14,2.97597207539651
"ENSG00000086288",2,119,101,10,0.10929146565559
"ENSG00000086288",3,84,44,7,-1.26371020062785
"ENSG00000086288",4,65,46,5,-0.378229762390747
"ENSG00000086300",1,202,83,4,1.68523452196563
"ENSG00000086300",2,25,4,2,-1.07592641440127
"ENSG00000086475",1,100,52,6,-0.505822236731678
"ENSG00000086475",2,81,22,2,-0.265571659852034
"ENSG00000086475",3,41,8,0,-0.100429771819342
"ENSG00000086475",4,39,15,2,-0.580704977656344
"ENSG00000086475",5,38,7,0,-0.145448791207803
"ENSG00000086475",6,26,17,1,-0.0929631715196007
"ENSG00000086475",7,25,16,2,-0.535685672189019
"ENSG00000086475",8,22,10,1,-0.4080957231666
"ENSG00000086504",1,72,77,5,1.01736556618341
"ENSG00000086504",2,61,93,8,0.544552187046045
"ENSG00000086504",3,36,42,3,0.237099803923044
"ENSG00000086504",4,35,47,4,0.064491371528002
"ENSG00000086504",5,28,35,5,-0.873444403299349
"ENSG00000086504",6,24,17,1,-0.0929631715196007
"ENSG00000086506",1,33,24,1,0.222168522903563
"ENSG00000086506",2,33,18,3,-0.843355765607049
"ENSG00000086506",3,27,10,1,-0.4080957231666
"ENSG00000086506",4,25,8,4,-1.69130834852866
"ENSG00000086506",5,24,11,0,0.0346272068365709
"ENSG00000086589",1,137,36,2,0.364690535022881
"ENSG00000086589",2,99,37,2,0.409709502612573
"ENSG00000086589",3,98,34,3,-0.123049124718664
"ENSG00000086589",4,56,6,0,-0.190467837967847
"ENSG00000086589",5,30,3,0,-0.325525227198008
"ENSG00000086598",1,83,26,1,0.312206399083466
"ENSG00000086598",2,51,21,3,-0.708296221916274
"ENSG00000086598",3,47,15,0,0.214703309143222
"ENSG00000086619",1,162,72,5,0.792263709050319
"ENSG00000086619",2,86,50,2,0.994966181485937
"ENSG00000086619",3,81,39,2,0.499747677568885
"ENSG00000086619",4,66,27,5,-1.23361235447568
"ENSG00000086619",5,40,12,2,-0.715763583638591
"ENSG00000086619",6,32,16,3,-0.933396240842378
"ENSG00000086666",1,56,29,5,-1.14356914316075
"ENSG00000086666",2,51,13,1,-0.273038623969326
"ENSG00000086666",3,38,19,3,-0.79833577029491
"ENSG00000086666",4,32,3,0,-0.325525227198008
"ENSG00000086666",5,31,8,0,-0.100429771819342
"ENSG00000086991",1,432,272,20,3.83209265896415
"ENSG00000086991",2,167,109,5,2.45817595731074
"ENSG00000087008",1,198,135,9,2.03779698609413
"ENSG00000087008",2,122,84,9,-0.258332690494637
"ENSG00000087008",3,113,127,7,2.47313058000816
"ENSG00000087008",4,109,103,9,0.59704284706966
"ENSG00000087008",5,104,99,10,0.0192514949306286
"ENSG00000087008",6,54,50,4,0.199547248009027
"ENSG00000087053",1,110,51,5,-0.1531357232289
"ENSG00000087053",2,100,38,1,0.852440963652346
"ENSG00000087053",3,92,47,3,0.462194059091502
"ENSG00000087053",4,92,18,2,-0.445647355209909
"ENSG00000087053",5,72,39,3,0.102043854018791
"ENSG00000087053",6,67,24,2,-0.1755341459205
"ENSG00000087053",7,63,37,4,-0.385695379440438
"ENSG00000087053",8,47,36,4,-0.430714313952579
"ENSG00000087076",1,50,47,3,0.462194059091502
"ENSG00000087076",2,45,38,4,-0.34067651751046
"ENSG00000087076",3,45,26,2,-0.0854967641201465
"ENSG00000087076",4,33,22,1,0.132130813959482
"ENSG00000087076",5,27,11,2,-0.760783377068169
"ENSG00000087076",6,23,20,3,-0.753315925222297
"ENSG00000087076",7,21,12,1,-0.31805759435696
"ENSG00000087085",1,91,54,5,-0.0180797133199269
"ENSG00000087085",2,70,48,5,-0.288191992497673
"ENSG00000087085",3,69,28,4,-0.790869419675401
"ENSG00000087085",4,58,24,2,-0.1755341459205
"ENSG00000087085",5,52,32,5,-1.00850591914461
"ENSG00000087085",6,39,26,1,0.312206399083466
"ENSG00000087085",7,37,16,1,-0.137981987210817
"ENSG00000087085",8,34,23,2,-0.220552882133939
"ENSG00000087085",9,33,22,1,0.132130813959482
"ENSG00000087085",10,32,15,0,0.214703309143222
"ENSG00000087085",11,32,15,1,-0.183000828868226
"ENSG00000087085",12,28,10,0,-0.0103917812691428
"ENSG00000087085",13,21,4,1,-0.678212223870512
"ENSG00000087085",14,21,18,2,-0.445647355209909
"ENSG00000087086",1,74,57,4,0.514679336127178
"ENSG00000087086",2,54,30,0,0.889998877215455
"ENSG00000087087",1,565,313,15,7.6724471221448
"ENSG00000087087",2,162,92,9,0.101824214643221
"ENSG00000087087",3,149,76,2,2.16559309539459
"ENSG00000087088",1,188,140,9,2.26294324499365
"ENSG00000087088",2,30,23,3,-0.618257206712901
"ENSG00000087128",1,167,94,7,0.987285012926445
"ENSG00000087128",2,127,74,3,1.67776745430391
"ENSG00000087128",3,91,52,4,0.289584672634668
"ENSG00000087128",4,38,24,0,0.61987772903524
"ENSG00000087157",1,137,97,6,1.52007937423875
"ENSG00000087157",2,120,41,6,-1.00104237555598
"ENSG00000087157",3,116,80,2,2.34571027194775
"ENSG00000087157",4,83,57,2,1.31011631435687
"ENSG00000087157",5,65,40,2,0.544766901879905
"ENSG00000087157",6,35,21,0,0.484818844181075
"ENSG00000087191",1,188,43,3,0.282118531832187
"ENSG00000087191",2,109,29,1,0.447263675180916
"ENSG00000087191",3,57,17,0,0.304741568835141
"ENSG00000087191",4,32,17,0,0.304741568835141
"ENSG00000087237",1,96,67,8,-0.625954518703041
"ENSG00000087237",2,74,48,6,-0.685900361468703
"ENSG00000087237",3,67,40,0,1.34021509431986
"ENSG00000087237",4,62,44,4,-0.0705643957270364
"ENSG00000087237",5,57,37,3,0.0120066642171973
"ENSG00000087237",6,52,41,3,0.192081120632321
"ENSG00000087237",7,35,41,2,0.589786228709244
"ENSG00000087237",8,28,21,1,0.0871120010210255
"ENSG00000087237",9,22,11,3,-1.1585006512573
"ENSG00000087245",1,151,106,13,-0.858789120717272
"ENSG00000087245",2,117,81,4,1.59518610137412
"ENSG00000087245",3,114,63,11,-1.99932531776759
"ENSG00000087245",4,101,68,1,2.20316047820863
"ENSG00000087245",5,72,26,2,-0.0854967641201465
"ENSG00000087245",6,61,30,2,0.0945778741853018
"ENSG00000087245",7,44,40,3,0.147062473488174
"ENSG00000087258",1,108,29,5,-1.14356914316075
"ENSG00000087258",2,101,39,3,0.102043854018791
"ENSG00000087258",3,65,18,0,0.349760780468049
"ENSG00000087258",4,46,10,1,-0.4080957231666
"ENSG00000087258",5,34,2,1,-0.768251988129095
"ENSG00000087263",1,71,41,5,-0.603325580991606
"ENSG00000087263",2,67,44,2,0.724844909031953
"ENSG00000087263",3,59,33,5,-0.963485235364427
"ENSG00000087263",4,59,38,2,0.454728547303854
"ENSG00000087263",5,48,25,1,0.267187435853049
"ENSG00000087263",6,33,15,2,-0.580704977656344
"ENSG00000087263",7,26,13,2,-0.670743924908566
"ENSG00000087263",8,24,18,1,-0.0479443733226822
"ENSG00000087263",9,23,19,5,-1.59379516447731
"ENSG00000087263",10,22,13,2,-0.670743924908566
"ENSG00000087263",11,22,10,1,-0.4080957231666
"ENSG00000087263",12,21,4,0,-0.280506047490858
"ENSG00000087299",1,109,43,3,0.282118531832187
"ENSG00000087299",2,80,31,3,-0.25810512205716
"ENSG00000087299",3,57,28,6,-1.58633281055117
"ENSG00000087299",4,44,14,1,-0.228019704963745
"ENSG00000087299",5,44,27,1,0.357225421066847
"ENSG00000087299",6,38,16,3,-0.933396240842378
"ENSG00000087299",7,37,19,1,-0.00292558414818434
"ENSG00000087299",8,33,21,2,-0.310590487546695
"ENSG00000087299",9,21,10,1,-0.4080957231666
"ENSG00000087302",1,64,33,4,-0.565771637703186
"ENSG00000087302",2,64,29,1,0.447263675180916
"ENSG00000087302",3,50,21,0,0.484818844181075
"ENSG00000087302",4,39,15,2,-0.580704977656344
"ENSG00000087302",5,27,16,1,-0.137981987210817
"ENSG00000087338",1,160,71,4,1.14496065634241
"ENSG00000087338",2,142,69,6,0.259499355190559
"ENSG00000087338",3,94,40,3,0.147062473488174
"ENSG00000087338",4,62,22,0,0.529838369931269
"ENSG00000087338",5,57,16,1,-0.137981987210817
"ENSG00000087448",1,181,73,5,0.837283748389775
"ENSG00000087448",2,96,62,2,1.53523077971514
"ENSG00000087448",3,62,25,3,-0.52821865690381
"ENSG00000087448",4,54,35,2,0.319671636062692
"ENSG00000087448",5,54,26,0,0.709917554761709
"ENSG00000087448",6,30,12,1,-0.31805759435696
"ENSG00000087448",7,28,17,0,0.304741568835141
"ENSG00000087502",1,114,58,2,1.35513868038831
"ENSG00000087502",2,57,19,0,0.394780057921827
"ENSG00000087502",3,52,24,0,0.61987772903524
"ENSG00000087502",4,43,15,1,-0.183000828868226
"ENSG00000087502",5,39,13,0,0.124665211069139
"ENSG00000087502",6,39,16,0,0.259722414550911
"ENSG00000087502",7,33,14,0,0.169684244139982
"ENSG00000087510",1,219,86,9,-0.168293341959991
"ENSG00000087510",2,214,91,7,0.8522227535967
"ENSG00000088002",1,91,68,8,-0.58093451066296
"ENSG00000088002",2,89,61,7,-0.498358195030165
"ENSG00000088002",3,65,40,1,0.942481908280896
"ENSG00000088002",4,63,42,6,-0.95602159043869
"ENSG00000088002",5,57,33,5,-0.963485235364427
"ENSG00000088035",1,145,60,3,1.04745194245077
"ENSG00000088035",2,84,33,2,0.229634010142787
"ENSG00000088035",3,70,35,3,-0.0780305165465711
"ENSG00000088035",4,57,27,2,-0.0404781015895776
"ENSG00000088035",5,56,28,5,-1.18859063697155
"ENSG00000088035",6,54,27,3,-0.438180504709771
"ENSG00000088035",7,43,14,2,-0.625724392405357
"ENSG00000088038",1,499,283,23,3.13390893832121
"ENSG00000088038",2,168,55,5,0.0269389385493752
"ENSG00000088038",3,86,37,5,-0.783404228738583
"ENSG00000088256",1,131,59,6,-0.19068885706954
"ENSG00000088256",2,87,44,1,1.12256599377908
"ENSG00000088256",3,54,29,5,-1.14356914316075
"ENSG00000088256",4,47,20,1,0.042093204475762
"ENSG00000088256",5,40,8,0,-0.100429771819342
"ENSG00000088298",1,96,48,3,0.507213137172171
"ENSG00000088298",2,60,20,2,-0.355609373689877
"ENSG00000088298",3,59,36,4,-0.430714313952579
"ENSG00000088298",4,55,23,2,-0.220552882133939
"ENSG00000088298",5,49,40,2,0.544766901879905
"ENSG00000088298",6,47,27,1,0.357225421066847
"ENSG00000088298",7,46,28,3,-0.393161556537803
"ENSG00000088298",8,45,27,3,-0.438180504709771
"ENSG00000088298",9,43,30,0,0.889998877215455
"ENSG00000088298",10,40,29,2,0.0495592090913532
"ENSG00000088298",11,38,15,1,-0.183000828868226
"ENSG00000088320",1,117,93,9,0.146843825057267
"ENSG00000088320",2,80,58,9,-1.42888659118975
"ENSG00000088320",3,52,22,3,-0.663276651904035
"ENSG00000088320",4,49,40,3,0.147062473488174
"ENSG00000088356",1,56,32,1,0.582321708803675
"ENSG00000088356",2,34,16,1,-0.137981987210817
"ENSG00000088356",3,23,9,1,-0.453114898532862
"ENSG00000088451",1,292,152,6,3.99704598836336
"ENSG00000088451",2,58,24,2,-0.1755341459205
"ENSG00000088727",1,388,228,19,2.24791105248677
"ENSG00000088727",2,145,77,7,0.221947598763276
"ENSG00000088727",3,133,96,8,0.679612285472748
"ENSG00000088727",4,124,74,5,0.882303945299489
"ENSG00000088826",1,115,78,6,0.664672680117494
"ENSG00000088826",2,104,85,7,0.582102336538793
"ENSG00000088826",3,69,37,3,0.0120066642171973
"ENSG00000088826",4,54,36,3,-0.0330119230585375
"ENSG00000088826",5,49,17,0,0.304741568835141
"ENSG00000088826",6,39,19,0,0.394780057921827
"ENSG00000088826",7,33,26,0,0.709917554761709
"ENSG00000088826",8,32,20,1,0.042093204475762
"ENSG00000088826",9,24,16,2,-0.535685672189019
"ENSG00000088832",1,23,3,0,-0.325525227198008
"ENSG00000088832",2,21,0,0,-0.460583167768167
"ENSG00000088833",1,111,61,8,-0.896077337313998
"ENSG00000088833",2,71,35,3,-0.0780305165465711
"ENSG00000088833",3,68,29,2,0.0495592090913532
"ENSG00000088833",4,66,29,3,-0.348142682353051
"ENSG00000088833",5,56,18,0,0.349760780468049
"ENSG00000088836",1,668,480,40,5.24768346879793
"ENSG00000088836",2,250,209,21,0.596720398716008
"ENSG00000088992",1,105,66,4,0.919856544028024
"ENSG00000088992",2,62,8,6,-2.4868846916654
"ENSG00000088992",3,59,19,4,-1.19605551556538
"ENSG00000088992",4,41,15,1,-0.183000828868226
"ENSG00000089006",1,228,138,7,2.9685100580171
"ENSG00000089006",2,141,82,4,1.64021015731395
"ENSG00000089006",3,35,17,2,-0.490666467530978
"ENSG00000089009",1,61,30,2,0.0945778741853018
"ENSG00000089009",2,50,23,3,-0.618257206712901
"ENSG00000089009",3,42,13,2,-0.670743924908566
"ENSG00000089009",4,37,10,0,-0.0103917812691428
"ENSG00000089009",5,32,15,1,-0.183000828868226
"ENSG00000089009",6,32,4,0,-0.280506047490858
"ENSG00000089009",7,22,1,0,-0.415563778864411
"ENSG00000089050",1,64,41,2,0.589786228709244
"ENSG00000089050",2,55,37,2,0.409709502612573
"ENSG00000089050",3,37,22,3,-0.663276651904035
"ENSG00000089050",4,30,10,0,-0.0103917812691428
"ENSG00000089127",1,59,36,2,0.364690535022881
